;NomVille;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
16683;Saint-Gondon;SAINT GONDON  ;45500;45280;24;47.7;2.533333;1.96
16684;Nevoy;NEVOY   ;45500;45227;24;47.716667;2.583333;1.84
16685;Poilly-lez-Gien;POILLY LEZ GIEN ;45500;45254;24;47.683333;2.6;2.07
16686;Gien;GIEN   ;45500;45155;24;47.7;2.633333;1.96
16687;Saint-Martin-sur-Ocre;SAINT MARTIN SUR OCRE;45500;45291;24;47.65;2.666667;2.31
16688;Saint-Brisson-sur-Loire;SAINT BRISSON SUR LOIRE;45500;45271;24;47.65;2.683333;2.31
16689;Arrabloy;ARRABLOY   ;45500;45007;24;47.7;2.716667;1.96
16690;Vienne-en-Val;VIENNE EN VAL ;45510;45335;24;47.8;2.133333;1.33
16691;Tigy;TIGY   ;45510;45324;24;47.8;2.2;1.25
16692;Vannes-sur-Cosson;VANNES SUR COSSON ;45510;45331;24;47.716667;2.216667;1.84
16693;Neuvy-en-Sullias;NEUVY EN SULLIAS ;45510;45226;24;47.8;2.25;1.25
16694;Huêtre;HUETRE   ;45520;45166;24;48.016667;1.8;1.65
16695;Gidy;GIDY   ;45520;45154;24;47.983333;1.833333;1.54
16696;Cercottes;CERCOTTES   ;45520;45062;24;47.983333;1.883333;1.39
16697;Chevilly;CHEVILLY   ;45520;45093;24;48.033333;1.883333;1.39
16698;Seichebrières;SEICHEBRIERES   ;45530;45305;24;47.966667;2.266667;0.99
16699;Vitry-aux-Loges;VITRY AUX LOGES ;45530;45346;24;47.933333;2.266667;1.15
16700;Combreux;COMBREUX   ;45530;45101;24;47.95;2.3;0.33
16701;Sury-aux-Bois;SURY AUX BOIS ;45530;45316;24;47.966667;2.333333;1.54
16702;Saint-Denis-del'Hôtel;SAINT DENIS DE L;45550;45273;24;47.866667;2.116667;0.78
16703;Saint-Denis-en-Val;SAINT DENIS EN VAL;45560;45274;24;47.883333;1.95;1.18
16704;Ouzouer-sur-Loire;OUZOUER SUR LOIRE ;45570;45244;24;47.766667;2.483333;1.48
16705;Dampierre-en-Burly;DAMPIERRE EN BURLY ;45570;45122;24;47.766667;2.516667;1.48
16706;Saint-Cyr-en-Val;SAINT CYR EN VAL;45590;45272;24;47.833333;1.966667;1.13
16707;Guilly;GUILLY   ;45600;45164;24;47.8;2.283333;1.35
16708;Viglain;VIGLAIN   ;45600;45336;24;47.733333;2.3;1.72
16709;Villemurlin;VILLEMURLIN   ;45600;45340;24;47.683333;2.333333;2.07
16710;Sully-sur-Loire;SULLY SUR LOIRE ;45600;45315;24;47.766667;2.366667;1.48
16711;Saint-Aignan-le-Jaillard;SAINT AIGNAN LE JAILLARD;45600;45268;24;47.75;2.433333;1.6
16712;Lion-en-Sullias;LION EN SULLIAS ;45600;45184;24;47.733333;2.483333;1.72
16713;Isdes;ISDES   ;45620;45171;24;47.666667;2.25;2.19
16714;Cerdon;CERDON   ;45620;45063;24;47.633333;2.366667;2.43
16715;Beaulieu-sur-Loire;BEAULIEU SUR LOIRE ;45630;45029;24;47.54268;2.816667;-1
16716;Sandillon;SANDILLON   ;45640;45300;24;47.85;2.033333;0.92
16717;Saint-Jean-le-Blanc;SAINT JEAN LE BLANC;45650;45286;24;47.9;1.916667;1.28
16718;Dordives;DORDIVES   ;45680;45127;24;48.15;2.766667;1.37
16719;Saint-Maurice-sur-Fessard;SAINT MAURICE SUR FESSARD;45700;45293;24;48.0;2.616667;1.38
16720;Chevillon-sur-Huillard;CHEVILLON SUR HUILLARD ;45700;45092;24;47.966667;2.633333;0.99
16721;Lombreuil;LOMBREUIL   ;45700;45185;24;47.95;2.633333;0.97
16722;Villevoques;VILLEVOQUES   ;45700;45343;24;48.033333;2.633333;1.49
16723;Pannes;PANNES   ;45700;45247;24;48.016667;2.666667;1.06
16724;Vimory;VIMORY   ;45700;45345;24;47.95;2.683333;1.11
16725;Saint-Hilaire-sur-Puiseaux;SAINT HILAIRE SUR PUISEAUX;45700;45283;24;47.9;2.7;1.16
16726;Villemandeur;VILLEMANDEUR   ;45700;45338;24;47.983333;2.7;1.16
16727;Mormant-sur-Vernisson;MORMANT SUR VERNISSON ;45700;45216;24;47.95;2.733333;1.27
16728;Solterre;SOLTERRE   ;45700;45312;24;47.9;2.75;1.32
16729;Cortrat;CORTRAT   ;45700;45105;24;47.9;2.766667;1.37
16730;Conflans-sur-Loing;CONFLANS SUR LOING ;45700;45102;24;47.95;2.783333;1.42
16731;Montcresson;MONTCRESSON   ;45700;45212;24;47.9;2.816667;1.82
16732;Coullons;COULLONS   ;45720;45108;24;47.616667;2.5;2.54
16733;Saint-Benoît-sur-Loire;SAINT BENOIT SUR LOIRE;45730;45270;24;47.816667;2.3;1.13
16734;Lailly-en-Val;LAILLY EN VAL ;45740;45179;24;47.766667;1.683333;2.01
16735;Saint-Pryvé-Saint-Mesmin;SAINT PRYVE SAINT MESMIN;45750;45298;24;47.883333;1.866667;1.44
16736;Boigny-surBionne;BOIGNY SUR BIONNE ;45760;45034;24;47.933333;2.016667;0.97
16737;Marigny-les-Usages;MARIGNY LES USAGES ;45760;45197;24;47.95;2.016667;0.97
16738;Vennecy;VENNECY   ;45760;45333;24;47.95;2.05;1.35
16739;Saran;SARAN   ;45770;45302;24;47.95;1.883333;1.39
16740;Saint-Jean-de-Braye;SAINT JEAN DE BRAYE;45800;45284;24;47.9;1.966667;1.13
16741;Combleux;COMBLEUX   ;45800;45100;24;47.9;1.983333;1.07
16742;Cahors;CAHORS   ;46000;46042;73;44.433333;1.433333;1.29
16743;Villesèque;VILLESEQUE   ;46090;46335;73;44.4;1.3;2.02
16744;Espère;ESPERE   ;46090;46095;73;44.5;1.366667;1.2
16745;Trespoux-Rassiels;TRESPOUX RASSIELS  ;46090;46322;73;44.416667;1.366667;1.4
16746;Labastide-Marnhac;LABASTIDE MARNHAC  ;46090;46137;73;44.4;1.383333;1.51
16747;Mercuès;MERCUES   ;46090;46191;73;44.5;1.383333;1.03
16748;Pradines;PRADINES   ;46090;46224;73;44.483333;1.4;0.97
16749;Saint-Pierre-Lafeuille;SAINT PIERRE LAFEUILLE ;46090;46340;73;44.516667;1.433333;0.79
16750;Maxou;MAXOU   ;46090;46188;73;44.541667;1.441667;0.89
16751;LeMontat;LE MONTAT  ;46090;46197;73;44.383333;1.45;1.62
16752;Laroque-des-Arcs;LAROQUE DES ARCS ;46090;46156;73;44.483333;1.466667;0.97
16753;Francoulès;FRANCOULES   ;46090;46112;73;44.55;1.483333;0.93
16754;Lamagdelaine;LAMAGDELAINE   ;46090;46149;73;44.466667;1.483333;1.08
16755;Valroufié;VALROUFIE   ;46090;46327;73;44.516667;1.491667;0.76
16756;Flaujac-Poujols;FLAUJAC POUJOLS  ;46090;46105;73;44.416667;1.5;1.4
16757;Arcambal;ARCAMBAL   ;46090;46007;73;44.45;1.516667;1.19
16758;Cours;COURS   ;46090;46077;73;44.516667;1.55;1.03
16759;Aujols;AUJOLS   ;46090;46010;73;44.416667;1.566667;1.4
16760;Vers;VERS   ;46090;46331;73;44.483333;1.566667;1.07
16761;Esclauzels;ESCLAUZELS   ;46090;46092;73;44.433333;1.616667;1.64
16762;Berganty;BERGANTY   ;46090;46027;73;44.45;1.65;1.98
16763;Viazac;VIAZAC   ;46100;46332;73;44.666667;1.833333;2.46
16764;Corn;CORN   ;46100;46075;73;44.6;1.916667;1.25
16765;Boussac;BOUSSAC   ;46100;46035;73;44.6;1.933333;1.28
16766;Cambes;CAMBES   ;46100;46051;73;44.616667;1.95;1.35
16767;Béduer;BEDUER   ;46100;46021;73;44.583333;1.966667;1.41
16768;Camboulit;CAMBOULIT   ;46100;46052;73;44.6;1.966667;1.41
16769;Fons;FONS   ;46100;46108;73;44.65;1.966667;1.41
16770;Faycelles;FAYCELLES   ;46100;46100;73;44.566667;1.983333;1.48
16771;Cardaillac;CARDAILLAC   ;46100;46057;73;44.683333;2.0;1.55
16772;Fourmagnac;FOURMAGNAC   ;46100;46111;73;44.65;2.0;1.55
16773;Camburat;CAMBURAT   ;46100;46053;73;44.633333;2.016667;1.62
16774;Figeac;FIGEAC   ;46100;46102;73;44.6;2.033333;1.69
16775;Planioles;PLANIOLES   ;46100;46221;73;44.633333;2.05;1.76
16776;Saint-Perdoux;SAINT PERDOUX  ;46100;46288;73;44.666667;2.066667;1.83
16777;Lunan;LUNAN   ;46100;46180;73;44.616667;2.1;1.97
16778;Saint-Félix;SAINT FELIX  ;46100;46266;73;44.616667;2.116667;2.04
16779;Lentillac-Saint-Blaise;LENTILLAC SAINT BLAISE ;46100;46168;73;44.6;2.133333;2.1
16780;Strenquels;STRENQUELS   ;46110;46312;73;44.983333;1.65;2.24
16781;Condat;CONDAT   ;46110;46074;73;44.991667;1.666667;-1
16782;Saint-Michel-de-Bannières;SAINT MICHEL DE BANNIERES;46110;46283;73;44.983333;1.683333;2.24
16783;Vayrac;VAYRAC   ;46110;46330;73;44.95;1.7;2.03
16784;Bétaille;BETAILLE   ;46110;46028;73;44.95;1.733333;2.03
16785;Carennac;CARENNAC   ;46110;46058;73;44.916667;1.733333;1.81
16786;Thémines;THEMINES   ;46120;46318;73;44.733333;1.833333;1.74
16787;Aynac;AYNAC   ;46120;46012;73;44.783333;1.85;1.67
16788;Théminettes;THEMINETTES   ;46120;46319;73;44.716667;1.866667;1.2
16789;Rudelle;RUDELLE   ;46120;46242;73;44.716667;1.883333;1.07
16790;Anglars;ANGLARS   ;46120;46004;73;44.733333;1.916667;1.21
16791;LeBourg;LE BOURG  ;46120;46034;73;44.716667;1.916667;1.21
16792;Leyme;LEYME   ;46120;46170;73;44.783333;1.916667;1.21
16793;Espeyroux;ESPEYROUX   ;46120;46096;73;44.766667;1.933333;1.28
16794;Lacapelle-Marival;LACAPELLE MARIVAL  ;46120;46143;73;44.716667;1.933333;1.28
16795;LeBouyssou;LE BOUYSSOU  ;46120;46036;73;44.683333;1.95;1.35
16796;Saint-Maurice-en-Quercy;SAINT MAURICE EN QUERCY;46120;46279;73;44.75;1.95;1.35
16797;Saint-Bressou;SAINT BRESSOU  ;46120;46249;73;44.7;1.983333;1.48
16798;Labathude;LABATHUDE   ;46120;46139;73;44.75;2.0;1.55
16799;Terrou;TERROU   ;46120;46314;73;44.783333;2.0;1.55
16800;Sainte-Colombe;SAINTE COLOMBE  ;46120;46260;73;44.716667;2.016667;1.62
16801;Gintrac;GINTRAC   ;46130;46122;73;44.9;1.766667;2.02
16802;Loubressac;LOUBRESSAC   ;46130;46177;73;44.883333;1.8;1.6
16803;Puybrun;PUYBRUN   ;46130;46229;73;44.916667;1.8;1.81
16804;Girac;GIRAC   ;46130;46123;73;44.916667;1.816667;1.81
16805;Bretenoux;BRETENOUX   ;46130;46038;73;44.916667;1.833333;1.81
16806;Prudhomat;PRUDHOMAT   ;46130;46228;73;44.9;1.833333;1.71
16807;Estal;ESTAL   ;46130;46097;73;44.916667;1.85;1.81
16808;Saint-Michel-Loubéjou;SAINT MICHEL LOUBEJOU ;46130;46284;73;44.9;1.85;1.71
16809;Biars-sur-Cère;BIARS SUR CERE ;46130;46029;73;44.933333;1.866667;1.92
16810;Belmont-Bretenoux;BELMONT BRETENOUX  ;46130;46024;73;44.883333;1.883333;1.6
16811;Cornac;CORNAC   ;46130;46076;73;44.916667;1.883333;1.81
16812;Glanes;GLANES   ;46130;46124;73;44.916667;1.883333;1.81
16813;Cahus;CAHUS   ;46130;46043;73;44.95;1.933333;2.05
16814;Laval-de-Cère;LAVAL DE CERE ;46130;46163;73;44.95;1.933333;2.05
16815;Belaye;BELAYE   ;46140;46022;73;44.466667;1.2;1.76
16816;Anglars-Juillac;ANGLARS JUILLAC  ;46140;46005;73;44.483333;1.216667;1.69
16817;Castelfranc;CASTELFRANC   ;46140;46062;73;44.5;1.216667;1.69
16818;Albas;ALBAS   ;46140;46001;73;44.466667;1.233333;1.62
16819;Carnac-Rouffiac;CARNAC ROUFFIAC  ;46140;46060;73;44.416667;1.25;1.55
16820;Sauzet;SAUZET   ;46140;46301;73;44.416667;1.25;1.55
16821;Cambayrac;CAMBAYRAC   ;46140;46050;73;44.433333;1.266667;1.48
16822;Luzech;LUZECH   ;46140;46182;73;44.483333;1.283333;1.41
16823;Saint-Vincent-Rive-d'Olt;SAINT VINCENT RIVE D;46140;46296;73;44.466667;1.283333;1.41
16824;Parnac;PARNAC   ;46140;46214;73;44.5;1.3;1.34
16825;Caillac;CAILLAC   ;46140;46044;73;44.483333;1.35;1.61
16826;Douelle;DOUELLE   ;46140;46088;73;44.466667;1.366667;1.9
16827;Lherm;LHERM   ;46150;46171;73;44.566667;1.241667;-1
16828;LesJunies;LES JUNIES  ;46150;46134;73;44.533333;1.25;1.55
16829;Labastide-du-Vert;LABASTIDE DU VERT ;46150;46136;73;44.516667;1.283333;1.41
16830;Montgesty;MONTGESTY   ;46150;46205;73;44.566667;1.283333;1.41
16831;Pontcirq;PONTCIRQ   ;46150;46223;73;44.55;1.283333;1.41
16832;Crayssac;CRAYSSAC   ;46150;46080;73;44.5;1.316667;1.28
16833;Thédirac;THEDIRAC   ;46150;46316;73;44.6;1.316667;1.28
16834;Catus;CATUS   ;46150;46064;73;44.55;1.333333;1.21
16835;Nuzéjouls;NUZEJOULS   ;46150;46211;73;44.533333;1.366667;1.07
16836;Calamane;CALAMANE   ;46150;46046;73;44.516667;1.383333;1
16837;Saint-Denis-Catus;SAINT DENIS CATUS ;46150;46264;73;44.566667;1.383333;1
16838;Boissières;BOISSIERES   ;46150;46032;73;44.533333;1.4;0.94
16839;Gigouzac;GIGOUZAC   ;46150;46119;73;44.583333;1.433333;1.5
16840;Mechmont;MECHMONT   ;46150;46190;73;44.566667;1.483333;2.18
16841;Marcilhac-sur-Célé;MARCILHAC SUR CELE ;46160;46183;73;44.55;1.766667;1.64
16842;Larnagol;LARNAGOL   ;46160;46155;73;44.483333;1.783333;1.38
16843;Calvignac;CALVIGNAC   ;46160;46049;73;44.466667;1.8;1.26
16844;Saint-Chels;SAINT CHELS  ;46160;46254;73;44.516667;1.8;1.09
16845;Cajarc;CAJARC   ;46160;46045;73;44.483333;1.85;0.97
16846;Cadrieu;CADRIEU   ;46160;46041;73;44.483333;1.883333;1.07
16847;Gréalou;GREALOU   ;46160;46129;73;44.533333;1.9;1.14
16848;Montbrun;MONTBRUN   ;46160;46198;73;44.5;1.916667;1.21
16849;Carayac;CARAYAC   ;46160;46056;73;44.533333;1.933333;1.28
16850;Larroque-Toirac;LARROQUE TOIRAC  ;46160;46157;73;44.516667;1.95;1.35
16851;Saint-Pierre-Toirac;SAINT PIERRE TOIRAC ;46160;46289;73;44.533333;1.966667;1.41
16852;Frontenac;FRONTENAC   ;46160;46116;73;44.55;1.983333;1.56
16853;Sainte-Alauzie;SAINTE ALAUZIE  ;46170;46248;73;44.316667;1.3;2.04
16854;Cézac;CEZAC   ;46170;46069;73;44.333333;1.35;1.94
16855;Flaugnac;FLAUGNAC   ;46170;46103;73;44.283333;1.383333;2.26
16856;Pern;PERN   ;46170;46217;73;44.316667;1.4;2.04
16857;Teyssieu;TEYSSIEU   ;46190;46315;73;44.916667;1.966667;1.81
16858;Comiac;COMIAC   ;46190;46071;73;44.933333;2.0;1.92
16859;Lacam-d'Ourcet;LACAM D OURCET ;46190;46141;73;44.85;2.0;1.55
16860;Lamativie;LAMATIVIE   ;46190;46150;73;44.95;2.033333;2.03
16861;Sousceyrac;SOUSCEYRAC   ;46190;46311;73;44.866667;2.033333;1.69
16862;Calviac;CALVIAC   ;46190;46048;73;44.916667;2.066667;1.83
16863;LeRoc;LE ROC  ;46200;46239;73;44.866667;1.433333;1.65
16864;Lachapelle-Auzac;LACHAPELLE AUZAC  ;46200;46145;73;44.933333;1.483333;1.92
16865;Lanzac;LANZAC   ;46200;46153;73;44.866667;1.483333;1.49
16866;Souillac;SOUILLAC   ;46200;46309;73;44.9;1.483333;1.71
16867;Pinsac;PINSAC   ;46200;46220;73;44.85;1.516667;1.38
16868;Lacave;LACAVE   ;46200;46144;73;44.85;1.566667;1.38
16869;Saint-Sozy;SAINT SOZY  ;46200;46293;73;44.883333;1.566667;1.6
16870;Mayrac;MAYRAC   ;46200;46337;73;44.9;1.566667;1.71
16871;Meyronne;MEYRONNE   ;46200;46192;73;44.883333;1.583333;1.6
16872;Gorses;GORSES   ;46210;46125;73;44.783333;2.05;1.76
16873;Saint-Médard-Nicourby;SAINT MEDARD NICOURBY ;46210;46282;73;44.766667;2.05;1.76
16874;Montet-et-Bouxal;MONTET ET BOUXAL ;46210;46203;73;44.733333;2.066667;1.83
16875;Latronquière;LATRONQUIERE   ;46210;46160;73;44.8;2.083333;1.9
16876;Sabadel-Latronquière;SABADEL LATRONQUIERE  ;46210;46244;73;44.733333;2.083333;1.9
16877;Sénaillac-Latronquière;SENAILLAC LATRONQUIERE  ;46210;46302;73;44.816667;2.083333;1.9
16878;Saint-Cirgues;SAINT CIRGUES  ;46210;46255;73;44.733333;2.116667;2.04
16879;Lauresses;LAURESSES   ;46210;46161;73;44.766667;2.133333;2.1
16880;Bessonies;BESSONIES   ;46210;46338;73;44.8;2.15;2.17
16881;Pescadoires;PESCADOIRES   ;46220;46218;73;44.5;1.166667;1.9
16882;Lagardelle;LAGARDELLE   ;46220;46147;73;44.483333;1.183333;1.83
16883;Fontanes;FONTANES   ;46230;46109;73;44.316667;1.5;2.04
16884;Cieurac;CIEURAC   ;46230;46070;73;44.383333;1.516667;1.62
16885;Montdoumerc;MONTDOUMERC   ;46230;46202;73;44.283333;1.516667;2.26
16886;Belfort-du-Quercy;BELFORT DU QUERCY ;46230;46023;73;44.25;1.55;2.47
16887;Laburgade;LABURGADE   ;46230;46140;73;44.383333;1.55;1.62
16888;Lalbenque;LALBENQUE   ;46230;46148;73;44.333333;1.55;1.94
16889;Escamps;ESCAMPS   ;46230;46091;73;44.4;1.583333;1.51
16890;Cremps;CREMPS   ;46230;46082;73;44.4;1.616667;1.51
16891;Belmont-Sainte-Foi;BELMONT SAINTE FOI ;46230;46026;73;44.283333;1.65;2.26
16892;Vaylats;VAYLATS   ;46230;46329;73;44.333333;1.65;1.94
16893;Bach;BACH   ;46230;46013;73;44.35;1.683333;1.83
16894;Ussel;USSEL   ;46240;46323;73;44.583333;1.5;1.62
16895;Beaumat;BEAUMAT   ;46240;46019;73;44.65;1.516667;0.94
16896;Lamothe-Cassel;LAMOTHE CASSEL  ;46240;46151;73;44.616667;1.516667;1.06
16897;Vaillac;VAILLAC   ;46240;46325;73;44.666667;1.533333;0.75
16898;Saint-Sauveur-la-Vallée;SAINT SAUVEUR LA VALLEE;46240;46291;73;44.6;1.55;0.86
16899;Séniergues;SENIERGUES   ;46240;46304;73;44.7;1.55;0.99
16900;Labastide-Murat;LABASTIDE MURAT  ;46240;46138;73;44.65;1.566667;0.24
16901;Montfaucon;MONTFAUCON   ;46240;46204;73;44.683333;1.566667;0.64
16902;Soulomès;SOULOMES   ;46240;46310;73;44.633333;1.6;0.52
16903;Caniac-du-Causse;CANIAC DU CAUSSE ;46240;46054;73;44.616667;1.633333;1.15
16904;Fontanes-du-Causse;FONTANES DU CAUSSE ;46240;46110;73;44.666667;1.65;1.36
16905;Lunegarde;LUNEGARDE   ;46240;46181;73;44.683333;1.683333;1.99
16906;Saint-Caprais;SAINT CAPRAIS  ;46250;46250;73;44.608333;1.158333;-1
16907;Frayssinet-le-Gélat;FRAYSSINET LE GELAT ;46250;46114;73;44.583333;1.166667;1.9
16908;Pomarède;POMAREDE   ;46250;46222;73;44.566667;1.183333;1.83
16909;Goujounac;GOUJOUNAC   ;46250;46126;73;44.566667;1.216667;1.69
16910;Marminiac;MARMINIAC   ;46250;46184;73;44.666667;1.216667;1.69
16911;Montcléra;MONTCLERA   ;46250;46200;73;44.616667;1.233333;1.62
16912;LesArques;LES ARQUES  ;46250;46008;73;44.6;1.266667;1.48
16913;Gindou;GINDOU   ;46250;46120;73;44.633333;1.266667;1.48
16914;Concots;CONCOTS   ;46260;46073;73;44.416667;1.633333;2.22
16915;Lugagnac;LUGAGNAC   ;46260;46179;73;44.416667;1.733333;1.4
16916;Varaire;VARAIRE   ;46260;46328;73;44.35;1.733333;1.83
16917;Saillac;SAILLAC   ;46260;46247;73;44.333333;1.766667;1.94
16918;Beauregard;BEAUREGARD   ;46260;46020;73;44.333333;1.8;1.94
16919;Promilhanes;PROMILHANES   ;46260;46227;73;44.383333;1.816667;1.62
16920;Vidaillac;VIDAILLAC   ;46260;46333;73;44.35;1.833333;1.83
16921;Saint-Jean-de-Laur;SAINT JEAN DE LAUR;46260;46270;73;44.433333;1.85;1.29
16922;Puyjourdes;PUYJOURDES   ;46260;46230;73;44.416667;1.866667;1.4
16923;Laramière;LARAMIERE   ;46260;46154;73;44.333333;1.883333;1.94
16924;Prendeignes;PRENDEIGNES   ;46270;46226;73;44.683333;2.116667;2.04
16925;Felzins;FELZINS   ;46270;46101;73;44.616667;2.133333;2.1
16926;Linac;LINAC   ;46270;46174;73;44.666667;2.133333;2.1
16927;Cuzac;CUZAC   ;46270;46085;73;44.583333;2.15;2.17
16928;Montredon;MONTREDON   ;46270;46207;73;44.616667;2.183333;2.31
16929;Léobard;LEOBARD   ;46300;46169;73;44.716667;1.3;1.51
16930;Saint-Cirq-Madelon;SAINT CIRQ MADELON ;46300;46257;73;44.783333;1.3;1.51
16931;Milhac;MILHAC   ;46300;46194;73;44.8;1.333333;1.21
16932;Payrignac;PAYRIGNAC   ;46300;46216;73;44.75;1.35;1.14
16933;Fajoles;FAJOLES   ;46300;46098;73;44.8;1.383333;1.06
16934;Gourdon;GOURDON   ;46300;46127;73;44.733333;1.383333;1
16935;Saint-Clair;SAINT CLAIR  ;46300;46259;73;44.7;1.4;0.93
16936;Anglars-Nozac;ANGLARS NOZAC  ;46300;46006;73;44.783333;1.416667;0.96
16937;Rouffilhac;ROUFFILHAC   ;46300;46241;73;44.783333;1.416667;0.96
16938;LeVigan;LE VIGAN  ;46300;46334;73;44.75;1.433333;0.79
16939;Saint-Cirq-Souillaguet;SAINT CIRQ SOUILLAGUET ;46300;46258;73;44.7;1.45;1.26
16940;Soucirac;SOUCIRAC   ;46300;46308;73;44.7;1.5;1.94
16941;Uzech;UZECH   ;46310;46324;73;44.583333;1.383333;1.76
16942;Concorès;CONCORES   ;46310;46072;73;44.666667;1.4;0.93
16943;Peyrilles;PEYRILLES   ;46310;46219;73;44.616667;1.416667;0.86
16944;Saint-Germain-du-Bel-Air;SAINT GERMAIN DU BEL;46310;46267;73;44.65;1.433333;0.79
16945;Saint-Chamarand;SAINT CHAMARAND  ;46310;46253;73;44.683333;1.466667;1.21
16946;Frayssinet;FRAYSSINET   ;46310;46113;73;44.666667;1.483333;1.31
16947;Quissac;QUISSAC   ;46320;46233;73;44.633333;1.733333;1.64
16948;Durbans;DURBANS   ;46320;46090;73;44.666667;1.766667;1.16
16949;Espédaillac;ESPEDAILLAC   ;46320;46094;73;44.633333;1.783333;0.91
16950;Flaujac-Gare;FLAUJAC GARE  ;46320;46104;73;44.716667;1.8;1.18
16951;Grèzes;GREZES   ;46320;46131;73;44.616667;1.816667;0.79
16952;Brengues;BRENGUES   ;46320;46039;73;44.566667;1.833333;1.25
16953;Livernon;LIVERNON   ;46320;46176;73;44.65;1.85;0.93
16954;Saint-Simon;SAINT SIMON  ;46320;46292;73;44.7;1.866667;1
16955;Assier;ASSIER   ;46320;46009;73;44.666667;1.883333;1.07
16956;Espagnac-Sainte-Eulalie;ESPAGNAC SAINTE EULALIE ;46320;46093;73;44.583333;1.883333;1.17
16957;Sonac;SONAC   ;46320;46306;73;44.7;1.883333;1.07
16958;Reyrevignes;REYREVIGNES   ;46320;46237;73;44.65;1.916667;1.21
16959;Issepts;ISSEPTS   ;46320;46133;73;44.666667;1.933333;1.38
16960;Saint-Géry;SAINT GERY  ;46330;46268;73;44.483333;1.583333;1.79
16961;Bouziès;BOUZIES   ;46330;46037;73;44.483333;1.633333;0.97
16962;Lentillac-Lauzès;LENTILLAC LAUZES  ;46330;46167;73;44.55;1.633333;1.29
16963;Cabrerets;CABRERETS   ;46330;46040;73;44.5;1.65;0.87
16964;Orniac;ORNIAC   ;46330;46212;73;44.533333;1.666667;0.71
16965;Saint-Cirq-Lapopie;SAINT CIRQ LAPOPIE ;46330;46256;73;44.466667;1.666667;1.08
16966;Crégols;CREGOLS   ;46330;46081;73;44.466667;1.7;1.08
16967;Tour-de-Faure;TOUR DE FAURE ;46330;46320;73;44.466667;1.7;1.08
16968;Blars;BLARS   ;46330;46031;73;44.566667;1.716667;1.46
16969;Sauliac-sur-Célé;SAULIAC SUR CELE ;46330;46299;73;44.516667;1.716667;0.78
16970;Saint-Martin-Labouval;SAINT MARTIN LABOUVAL ;46330;46276;73;44.466667;1.733333;1.15
16971;Cénevières;CENEVIERES   ;46330;46068;73;44.466667;1.75;1.43
16972;Salviac;SALVIAC   ;46340;46297;73;44.683333;1.266667;1.53
16973;Lavercantière;LAVERCANTIERE   ;46340;46164;73;44.633333;1.3;1.34
16974;Rampoux;RAMPOUX   ;46340;46234;73;44.633333;1.3;1.34
16975;Dégagnac;DEGAGNAC   ;46340;46087;73;44.666667;1.316667;1.28
16976;Masclat;MASCLAT   ;46350;46186;73;44.833333;1.4;1.28
16977;Lamothe-Fénelon;LAMOTHE FENELON  ;46350;46152;73;44.833333;1.416667;1.28
16978;Nadaillac-de-Rouge;NADAILLAC DE ROUGE ;46350;46209;73;44.85;1.433333;1.38
16979;Payrac;PAYRAC   ;46350;46215;73;44.8;1.466667;1.06
16980;Reilhaguet;REILHAGUET   ;46350;46236;73;44.766667;1.5;1.13
16981;Calès;CALES   ;46350;46047;73;44.8;1.55;1.66
16982;Nadillac;NADILLAC   ;46360;46210;73;44.55;1.516667;1.55
16983;Cras;CRAS   ;46360;46079;73;44.566667;1.533333;1.07
16984;Saint-Martin-de-Vers;SAINT MARTIN DE VERS;46360;46275;73;44.55;1.55;0.8
16985;Lauzès;LAUZES   ;46360;46162;73;44.566667;1.583333;0.44
16986;Saint-Cernin;SAINT CERNIN  ;46360;46252;73;44.583333;1.583333;0.4
16987;Sabadel-Lauzès;SABADEL LAUZES  ;46360;46245;73;44.566667;1.616667;1.01
16988;Sénaillac-Lauzès;SENAILLAC LAUZES  ;46360;46303;73;44.6;1.65;1.99
16989;Autoire;AUTOIRE   ;46400;46011;73;44.85;1.833333;1.66
16990;Saint-Médard-de-Presque;SAINT MEDARD DE PRESQUE;46400;46281;73;44.866667;1.85;1.49
16991;Saint-Jean-Lespinasse;SAINT JEAN LESPINASSE ;46400;46271;73;44.866667;1.866667;1.49
16992;Saint-Céré;SAINT CERE  ;46400;46251;73;44.866667;1.9;1.49
16993;Saint-Laurent-les-Tours;SAINT LAURENT LES TOURS;46400;46273;73;44.866667;1.9;1.49
16994;Bannes;BANNES   ;46400;46017;73;44.8;1.916667;1.21
16995;Saint-Vincent-du-Pendit;SAINT VINCENT DU PENDIT;46400;46295;73;44.833333;1.916667;1.28
16996;Frayssinhes;FRAYSSINHES   ;46400;46115;73;44.866667;1.95;1.49
16997;Saint-Paul-de-Vern;SAINT PAUL DE VERN;46400;46286;73;44.833333;1.95;1.35
16998;Ladirat;LADIRAT   ;46400;46146;73;44.816667;1.983333;1.57
16999;Latouille-Lentillac;LATOUILLE LENTILLAC  ;46400;46159;73;44.85;1.983333;1.48
17000;Carlucet;CARLUCET   ;46500;46059;73;44.716667;1.616667;1.72
17001;Couzou;COUZOU   ;46500;46078;73;44.766667;1.616667;1.5
17002;Rocamadour;ROCAMADOUR   ;46500;46240;73;44.8;1.633333;1.29
17003;LeBastit;LE BASTIT  ;46500;46018;73;44.716667;1.666667;1.19
